IP Address,IP Type,Last VA Date,Last PT Date,No Of Open Ports,List Of Open Ports ,Total Vulnerability Count,Critical,High,Medium,Low ,Managed By (As Per VA Data),Owner (As Per VA Data),Unit (As Per VA Data),Unit (As Per Perspicacity),Managed By (As Per Perspicacity),Asset Reported in Perspicacity By,Asset Registered In Perspicacity On
10.94.0.6,Private IP,,Sun Jun 09 2024 16:17:06 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
125.16.136.70,Public IP,,Thu Sep 28 2023 14:04:15 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,560",07:35.3
172.24.112.14,Private IP,,Wed Jul 27 2022 13:23:56 GMT+0530 (India Standard Time),0,"11,31,35,17,20,20,00,20,00,00,00,000",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,560565,16:53.2
125.17.164.227,Public IP,,Fri Aug 12 2022 10:11:14 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,308624,17:04.0
182.19.94.4,Public IP,,Sun Jun 09 2024 21:46:12 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
125.22.37.175,Public IP,,Thu Oct 27 2022 17:59:35 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Others,Internal IT Team,499986,17:03.0
118.185.115.162,Public IP,,Sun Jun 09 2024 17:52:08 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
10.23.153.61,Private IP,,Fri Jul 22 2022 14:59:51 GMT+0530 (India Standard Time),0,"113,21,23",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,560565,16:52.9
17.76.65.52,Public IP,,Mon Nov 14 2022 19:16:24 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,"IS-Hi-Tech1-Parent,Shared Services Group Internal IT - Parent",Internal IT Team,"20,60,54,97,32,667",17:06.3
14.141.152.206,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Mon Dec 04 2023 18:59:52 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group1.1-Internal IT,Internal IT Team,2056560,37:36.4
200.124.196.4,Public IP,,Mon Jun 10 2024 00:16:34 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
125.19.79.13,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue Dec 05 2023 22:58:40 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Digital Infrastructure Services,Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"12,50,41,43,08,62,47,50,000",57:01.2
14.142.251.14,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Apr 13 2024 15:45:00 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"10,65,65,21,29,97,12,20,00,000",57:58.7
10.251.207.72,Private IP,,Tue Aug 23 2022 18:19:07 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,850086,08:07.2
10.250.186.7,Private IP,,Sat Jun 22 2024 15:03:28 GMT+0530 (India Standard Time),1,161,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,2184031,04:30.1
125.19.79.14,Public IP,,Tue Dec 05 2023 16:46:45 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Digital Infrastructure Services,Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"12,50,41,43,08,62,47,50,000",52:23.0
10.23.28.48,Private IP,,Wed Sep 21 2022 12:00:24 GMT+0530 (India Standard Time),0,"1,04,11,23,13,71,61,17,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,560565,16:52.9
210.9.102.196,Public IP,,Thu Jun 06 2024 13:36:19 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
10.170.67.31,Private IP,,Thu Aug 11 2022 17:36:17 GMT+0530 (India Standard Time),0,"135,139,1801,21,2103,2105,2107,23,25,2525,3389,3800,3801,3828,443,444,445,465,587,593,6001,7025,80,808,8089,81",0,0,0,0,0,,,None,Others,Internal IT Team,709356,16:56.2
10.69.32.15,Private IP,,Tue Dec 19 2023 17:38:32 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"HR1-Parent,Others",Internal IT Team,"15,76,76,22,78,221",26:02.4
10.17.4.143,Private IP,,Wed Oct 12 2022 16:53:49 GMT+0530 (India Standard Time),0,"18,01,21,05,21,07,25,20,00,00,00,00,00,00,000",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"18,44,19,17,09,356",17:06.1
84.14.156.75,Public IP,,Wed Aug 17 2022 23:07:28 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"13,01,30,22,34,31,65,20,00,000",20:54.4
20.219.127.62,Public IP,,Tue Sep 26 2023 22:27:07 GMT+0530 (India Standard Time),3,"22,443,80",0,0,0,0,0,,,None,"CBO1-Parent,Shared Services Group Internal IT - Parent",Internal IT Team,"17,05,31,98,50,086",08:29.7
10.61.56.93,Private IP,,Tue Feb 14 2023 14:08:47 GMT+0530 (India Standard Time),6,"11,11,23,22,78,08,40,00,000",0,0,0,0,0,,,None,Ultimatix1-Parent,Internal IT Team,896449,16:56.9
219.64.33.246,Public IP,,Thu Jun 06 2024 04:28:07 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
4.224.42.44,Public IP,,Sun Nov 27 2022 18:56:22 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,None,,,
125.18.4.94,Public IP,Wed Sep 13 2023 00:00:00 GMT+0530 (India Standard Time),Thu Oct 27 2022 18:15:48 GMT+0530 (India Standard Time),0,NA,1,0,0,1,0,TCS Owned Internalit managed,,NA,None,,,
10.170.16.4,Private IP,,Tue Jul 09 2024 19:06:55 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,207870,16:56.1
10.170.16.4,Private IP,,Tue Jul 09 2024 19:06:55 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Project Team,"2,16,15,73,21,94,432",45:17.1
159.34.174.54,Public IP,,Fri Oct 20 2023 13:22:06 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,IS-BFSI-UK 1-Parent,Internal IT Team,480456,16:58.5
10.170.32.96,Private IP,,Thu Oct 13 2022 20:00:55 GMT+0530 (India Standard Time),0,"1,23,13,78,21,55,62,12,00,00,00,00,00,00,000",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,2297970,17:06.2
172.21.195.137,Private IP,,Sat Oct 15 2022 13:48:03 GMT+0530 (India Standard Time),0,22,0,0,0,0,0,,,None,None,,,
125.22.37.166,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sun May 05 2024 14:21:17 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Europe1-Parent,Others",Internal IT Team,"12,54,76,17,21,483",32:41.4
10.26.111.231,Private IP,,Thu Jun 06 2024 21:58:18 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
14.143.181.210,Public IP,Wed Jun 05 2024 00:00:00 GMT+0530 (India Standard Time),Wed Oct 19 2022 17:46:53 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,732667,17:05.4
10.62.54.8,Private IP,,Mon Sep 19 2022 13:42:36 GMT+0530 (India Standard Time),0,"1,11,12,32,12,22,38,080",0,0,0,0,0,,,None,Ultimatix1-Parent,Internal IT Team,180316,16:55.3
10.23.28.252,Private IP,,Mon Jul 25 2022 13:04:29 GMT+0530 (India Standard Time),0,"1,13,12,31,61,17,20,22,000",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,560565,16:53.2
182.66.233.177,Public IP,,Thu Aug 18 2022 15:36:04 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,None,,,
14.141.205.230,Public IP,,Fri Aug 05 2022 15:38:44 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Internet of Things (IOU),Internal IT Team,830305,16:53.6
172.17.155.3,Private IP,,Thu Jul 28 2022 17:10:30 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Others,Internal IT Team,2418779,17:03.7
118.185.39.185,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jul 18 2024 07:09:25 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group1.1-Internal IT",Internal IT Team,"13,01,30,22,34,31,65,20,00,000",01:37.8
10.62.134.132,Private IP,,Sun Jun 09 2024 03:27:08 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
10.102.20.232,Private IP,,Sat Oct 15 2022 19:43:27 GMT+0530 (India Standard Time),0,"1,62,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
10.62.141.36,Private IP,,Thu Jun 06 2024 19:13:02 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
10.52.6.116,Private IP,,Thu Jun 06 2024 21:01:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
10.51.100.66,Private IP,,Mon Jul 22 2024 17:06:38 GMT+0530 (India Standard Time),5,"22,44,38,08,08,08,443",0,0,0,0,0,,,None,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,37,13,25,15,40,05,25,00,000",42:56.2
59.160.73.118,Public IP,,Mon Jun 10 2024 11:34:19 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
14.143.125.102,Public IP,,Thu Aug 11 2022 22:01:01 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,710304,16:53.7
125.16.214.9,Public IP,,Thu Oct 05 2023 00:25:26 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"IS-BFSI-Europe NW-Parent,Shared Services Group1.1-Internal IT",Internal IT Team,"16,36,09,20,56,560",00:27.0
10.63.222.133,Private IP,,Sun Jun 09 2024 05:25:11 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
10.170.23.99,Private IP,,Thu Jun 22 2023 15:09:41 GMT+0530 (India Standard Time),1,22,0,0,0,0,0,,,None,Components Engineering Group1-Parent,Internal IT Team,"12,06,73,73,48,933",28:31.3
10.63.138.198,Private IP,,Thu Jun 06 2024 13:31:12 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
121.242.45.85,Public IP,,Sun Sep 25 2022 06:03:42 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,732667,17:04.7
14.142.225.137,Public IP,,Fri Aug 19 2022 11:30:04 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,732667,17:05.2
203.199.20.15,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu May 09 2024 21:24:02 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Project Managed,lko.prm@tcs.com,Shared Services Group Internal IT - Parent,Ultimatix1-Parent,Internal IT Team,669533,16:52.5
10.101.112.101,Private IP,,Wed Jul 06 2022 23:06:34 GMT+0530 (India Standard Time),0,"13,52,22,25,33,89,44,30,000",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
59.163.91.234,Public IP,,Tue May 07 2024 18:58:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group Internal IT - Parent",Internal IT Team,"2,11,17,93,21,16,32,73,00,000",30:22.8
10.63.138.197,Private IP,,Thu Jun 06 2024 18:19:06 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
10.61.69.189,Private IP,,Tue Jul 12 2022 16:36:29 GMT+0530 (India Standard Time),0,"1,11,12,31,71,81,71,84,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000",0,0,0,0,0,,,None,Ultimatix1-Parent,Internal IT Team,331228,16:58.8
115.112.120.242,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu May 23 2024 09:30:16 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,NA,"CBO1-Parent,Shared Services Group1.1-Internal IT",Internal IT Team,"20,56,56,03,69,039",34:26.1
121.241.103.29,Public IP,Wed Mar 06 2024 00:00:00 GMT+0530 (India Standard Time),Thu Oct 20 2022 05:18:26 GMT+0530 (India Standard Time),0,443,8,0,1,4,3,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,732667,17:05.4
118.185.72.117,Public IP,,Wed Jul 17 2024 02:52:12 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"1,39,02,75,14,348",27:51.4
10.61.55.39,Private IP,,Tue Feb 14 2023 14:08:47 GMT+0530 (India Standard Time),6,"1,11,12,32,28,08,08,40,00,000",0,0,0,0,0,,,None,Ultimatix1-Parent,Internal IT Team,896449,16:56.9
219.65.44.186,Public IP,,Thu Oct 27 2022 18:15:48 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,None,,,
10.66.96.244,Private IP,,Fri Jul 15 2022 13:55:00 GMT+0530 (India Standard Time),0,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,560565,16:52.8
121.123.16.102,Public IP,,Sun Jun 09 2024 17:55:59 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,17:02.2
10.17.194.131,Private IP,,Thu Jun 06 2024 22:52:51 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
61.246.168.110,Public IP,Tue Jul 16 2024 00:00:00 GMT+0530 (India Standard Time),Fri Jan 26 2024 06:09:36 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,CBO1-Parent,Internal IT Team,1253686,17:08.3
121.242.45.52,Public IP,,Thu Sep 29 2022 10:53:10 GMT+0530 (India Standard Time),0,"1000,10000,1001,1007,1008,10080,1012,1013,1014,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039,1040,1041,1042,1043,1044,1045,1046,1047,1048,1049,1050,1051,1053,1054,1055,1056,1057,1058,1059,1060,1064,1065,1066,1067,1068,1069,1070,1072,1080,1081,1087,1088,1090,1100,1101,1105,111,112,1124,113,11487,120,1200,1214,123,1234,13,1346,135,136,137,138,139,1419,1433,1434,1455,1457,1484,1485,1524,158,16086,161,162,16402,16420,16430,16433,16449,1645,1646,16498,16503,16545,16548,16573,16674,16680,16697,16700,16708,16711,16739,16766,16779,16786,16816,16829,16832,16838,16839,16862,16896,16912,16918,16919,16938,16939,16947,16948,16970,16972,16974,17,17006,1701,17018,17077,17091,17101,17146,1718,17184,17185,1719,17205,17207,17219,17236,17237,17282,17302,17321,17331,17332,17338,17359,17417,17423,17424,17455,17459,17468,17487,17490,17494,17505,17533,17549,17573,17580,17585,17592,17605,1761,17615,17616,17629,17638,17663,17673,17674,17683,177,17726,17754,17762,17787,17814,1782,17823,17824,17836,17845,17888,17939,17946,17989,18004,1804,18081,18113,1812,1813,18134,18156,18228,18234,18250,18255,18258,18319,18331,18360,18373,18449,18485,18543,18582,18605,18617,18666,18669,18676,18683,18807,18818,18821,18830,18832,18835,1885,1886,18869,18883,18888,18958,18980,18985,18987,18991,18994,18996,19,1900,1901,19017,19022,19039,19047,19075,19096,19120,19130,19140,19141,19154,19161,19165,19181,19193,19197,192,19222,19227,19273,19283,19294,19315,19322,19332,19374,19415,19482,19489,19500,19503,19504,19541,19600,19605,19616,19624,19625,19632,19639,19647,19650,19660,19662,19663,19682,19683,19687,19695,19707,19717,19718,19719,19722,19728,19789,19792,199,1993,19933,19935,19936,19956,19995,19998,2,20,2000,20003,20004,20019,2002,20031,20082,20117,20120,20126,20129,20146,20154,20164,20206,20217,20249,20262,20279,20288,20309,20313,20326,20359,20360,20366,20380,20389,20409,20411,20423,20424,20425,20445,20449,20464,20465,2048,2049,2051,20518,20522,20525,20540,20560,20665,20678,20679,207,20710,20717,20742,20752,20762,20791,20817,20842,20848,20851,20865,20872,20876,20884,20919,21,21000,21016,21060,21083,21104,21111,21131,21167,21186,21206,21207,21212,21247,21261,21282,21298,21303,21318,21320,21333,21344,21354,21358,21360,21364,21366,21383,21405,21454,21468,21476,2148,21514,21524,21525,21556,21566,21568,21576,2160,21609,2161,21621,21625,21644,21649,21655,21663,21674,21698,217,21702,21710,21742,21780,21784,21800,21803,21834,21842,21847,21868,21898,21902,21923,21948,21967,22,22029,22043,22045,22053,22055,22105,22109,22123,22124,2222,2223,22341,22692,22695,22739,22799,22846,22914,22986,22996,23,23040,23176,23354,2343,2345,23531,23557,23608,2362,23679,23781,23965,23980,24007,24279,24511,24594,24606,24644,24854,24910,25003,25157,25240,25280,25337,25375,25462,25541,25546,25709,25931,26407,26415,26720,26872,26966,27015,27195,27444,27473,27482,27707,27892,27899,28122,28369,28465,28493,28543,28547,28641,28840,28973,29078,29243,29256,2967,29810,29823,29977,3,30263,30303,30365,3052,30544,30656,30697,30704,30718,30975,31059,31073,31109,31189,31195,3130,31335,31337,31365,31625,31681,31731,31891,32345,32385,32528,32768,32769,32770,32771,32772,32773,32774,32775,32776,32777,32778,32779,32780,32798,32815,32818,3283,32931,3296,33030,33249,33281,33354,33355,3343,33459,33717,33744,33866,33872,3389,3401,34038,34079,34125,34358,34422,34433,34555,3456,3457,34570,34577,34578,34579,34580,34758,34796,34855,34861,34862,34892,35438,35702,35777,35794,36108,36206,363,36384,36458,36489,3659,3664,36669,36778,36893,36945,37,3702,3703,37144,37212,37393,37444,37602,37761,37783,37813,37843,38,38037,38063,38293,38412,38498,38615,389,39213,39217,39632,39683,39714,39723,39888,4000,40019,4008,40116,402,40441,4045,40539,40622,407,40708,40711,40724,40732,40805,40847,40866,40915,41058,41081,41308,41370,41446,41524,41638,41702,41774,41896,41967,41971,42,42056,42172,42313,42431,42434,42508,42557,42577,42627,42639,427,43094,43195,43370,434,43514,43686,43824,43967,44101,44160,44179,44185,44190,44253,443,44334,4444,445,44508,44923,44946,44968,4500,45247,45380,45441,45685,45722,45818,45928,46093,464,46532,4666,4672,46836,47624,47765,47772,47808,47915,47981,48078,48189,48255,48455,48489,48761,49,49152,49153,49154,49155,49156,49157,49158,49159,49160,49161,49162,49163,49165,49166,49167,49168,49169,49170,49171,49172,49173,49174,49175,49176,49177,49178,49179,49180,49181,49182,49184,49185,49186,49187,49188,49189,49190,49191,49192,49193,49194,49195,49196,49197,49198,49199,49200,49201,49202,49204,49205,49207,49208,49209,49210,49211,49212,49213,49214,49215,49216,49220,49222,49226,49259,49262,49306,49350,49360,49393,49396,49503,49640,497,49968,500,5000,5001,5002,5003,50099,5010,50164,502,50497,5050,5060,50612,50708,50919,5093,512,51255,513,514,51456,515,51554,51586,51690,517,51717,518,51905,51972,520,52144,52225,52503,53,53006,53037,5351,5353,5355,53571,53589,53838,539,54094,54114,54281,54321,54711,54807,54925,5500,55043,55544,5555,55587,559,56141,5632,57172,57409,57410,57813,57843,57958,57977,58002,58075,58178,58419,58631,58640,58797,59193,59207,593,59765,59846,6000,6001,6002,6004,60172,60381,60423,6050,61024,61142,61319,61322,61370,61412,61481,61550,61685,61961,62154,62287,623,62575,626,62677,62699,62958,631,63420,6346,6347,63555,639,64080,643,64481,64513,64590,64727,65024,657,664,67,68,682,683,684,685,686,687,688,689,69,6970,6971,7,7000,764,767,772,773,774,775,776,780,781,782,786,789,7938,80,800,8000,8001,8010,814,8181,8193,826,829,838,88,8900,9,9000,9001,902,9020,903,9103,9199,9200,9370,944,959,965,983,9876,9877,989,990,9950,996,997,998,999",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,732667,17:04.7
10.23.28.145,Private IP,,Mon Sep 26 2022 09:07:15 GMT+0530 (India Standard Time),0,"16,11,72,02,12,22,32,50,00,00,00,00,00,00,000",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,560565,16:52.8
10.61.212.76,Private IP,,Tue Jun 27 2023 21:01:00 GMT+0530 (India Standard Time),4,"12,32,28,40,08,600",0,0,0,0,0,,,None,"Ultimatix,Ultimatix1-Parent",Internal IT Team,"10,20,61,15,28,132",10:25.7
10.61.212.76,Private IP,,Tue Jun 27 2023 21:01:00 GMT+0530 (India Standard Time),4,"12,32,28,40,08,600",0,0,0,0,0,,,None,Ultimatix,Project Team,2082883,15:47.1
219.65.42.242,Public IP,,Thu Oct 20 2022 05:18:26 GMT+0530 (India Standard Time),0,NA,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,732667,17:05.4
